"places_url_link","places_url_place","places_url_reviews_name","places_url_reviews_title","places_url_reviews_title_url","places_url_reviews_visit_time","places_url_reviews_comment","places_url_reviews_contributions","places_url_reviews_review_time"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","KWT-traveler","Great free museum","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r305167107-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2015 • Couples","Definitely a must see for aviation enthusiasts. We have gone a few times and it never disappoints. Mostly outdoors so be mindful of the weather.","220 contributions","Written August 31, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Steve M","Extremely impressed, definitely worth stopping by for an hour or more","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r304825997-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2015 • Family","Located on the edge of Hill AFB, this is a surprisingly large museum going through the history of aircraft used by the Air Force. It is free (donation of $1/person suggested), and they close strictly at 4:30 for security reasons (the adjacent base closes at 4:30 sharp to civilians). You walk in, and it looks pretty unassuming, but then there are two HUGE hangars connected by a hallway with several dozen retired aircraft nicely laid out. The descriptions alongside each aircraft are excellent, as well, and I learned a lot in an hour. The sheer size of the airplanes and helicopters is a real wow factor for our two children (10 and 12), and I couldn't believe it was basically free to visit. About five minutes off of I-15, about 30 minutes outside of Salt Lake City.","39 contributions","Written August 30, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","star111","It's so much bigger than it looks......lots to see","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r304066916-Hill_Aerospace_Museum-Ogden_Utah.html","Apr 2015 • Family","There are so many planes on display here! It is informative and the artifacts are well displayed. Parking is easy, staff is friendly, and there is a small gift shop inside. A must-do in the Ogden area! There are is no set fee but donations are accepted.","37 contributions","Written August 27, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Richard_from_Utah","Great History Past & Present of our Wonderful Air Force","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r303894394-Hill_Aerospace_Museum-Ogden_Utah.html","Jul 2015","An excellent place to see the heritage of Hill Air Force Base and many, many aircraft from throughout the years. My favorite is the SR-71 which was classified all during my growing up years. One of my favorite things was meeting the many volunteer veterans, some of whom flew the very planes they were talking about. Just a great feeling of freedom and awe inspiring place to see a lot of very complex and interesting aircraft. The layout is perfect for touring the entire museum.","118 contributions","Written August 26, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","amyg54321","Why isn't the kids area open","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r303406341-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2015","It's really cool to see these amazing jets up close. My 10 year old boy loved it. We really went for the kids area and it was closed. The weird thing is that sign outside of the children's area says it will be opening in spring of 2015. It's August. Disappointing. BUT there was a group of volunteers that helped the kids make paper helicopters and drop them off the balcony. That was a highlight for my kids. Great volunteers!","24 contributions","Written August 25, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","greenacres21","Worth the stop!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r301670551-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2015 • Family","Very easy to reach, well worth it. From old to new there was something for everyone who loves airplanes!","23 contributions","Written August 20, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Tim H","Love the Blackbird!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r300945732-Hill_Aerospace_Museum-Ogden_Utah.html","Apr 2015 • Friends","Check this place out! As far as museums go, it's great. They've got a ton of historical planes including an SR71 blackbird. Sometimes they have retired pilots there to tell you about the planes. It's great!","23 contributions","Written August 18, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","electricblue04","Warplanes and more!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r299173973-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2015 • Couples","We spent over two hours walking around outside and going inside the building! So much history here to read about and look at. Great for children to see! There is a nice gift store also.","104 contributions","Written August 14, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Karen B","must see","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r298923078-Hill_Aerospace_Museum-Ogden_Utah.html","Jun 2015 • Family","HIll Aerospace museum is such an interesting museum for children, teens and parents. it is quite entertaining.","110 contributions","Written August 13, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Drakester95","Awesome Planes!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r298515121-Hill_Aerospace_Museum-Ogden_Utah.html","Jun 2015 • Couples","This is a reality fun place to visit. The planes are beautiful. There is so much historical information and it feels like you took a step back in time. Great place to take Scouting groups, out of town guests, and kids. Highly recommend!!","25 contributions","Written August 12, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Christy B","Fun and educational","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r297267390-Hill_Aerospace_Museum-Ogden_Utah.html","Jul 2015 • Family","This is a great place to take the family. We enjoyed looking and learning. There are some planes outside but many many more inside. I can't believe it's free. Plan to spend several hours.","179 contributions","Written August 9, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Teri S","Worth stopping for!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r296126022-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2015 • Couples","A fascinating tour of the history of American aviation with dozens of planes and hundreds of artifacts organized into two buildings with great interpretive placards all along the way. My fiancé really enjoyed it as he's into planes and military history, but it was an interesting tour for me, too, as someone with very little background knowledge on aviation. A great stop for people of all ages! Entrance is by donation and the front desk staff is friendly and will explain the various self-guided exhibits.","36 contributions","Written August 5, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","James B","Execellent means for some historical aviation education","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r295058655-Hill_Aerospace_Museum-Ogden_Utah.html","Jul 2015 • Couples","A lot of interesting displays and old aircraft to see (and nicely arranged chronologically), so give your self the better part of the day at a minimum if you want to attempt to take it all in.","12 contributions","Written August 2, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Jon M","Great Aerospace Museum. Kids will enjoy the displays. Adults will to.","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r292403017-Hill_Aerospace_Museum-Ogden_Utah.html","Jul 2015","This is a great place. Took my wife, daughter, brother and 3 of his kids to this place today. It was full of many planes, helicopters, missiles and displays. It was very easy to navigate through and plenty of space for people to see everything. It was very comfortable inside, it was not A/C, but it was plenty cool. The staff were very friendly. Great place to go with kids who love planes and other flying machines.","75 contributions","Written July 25, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Tammy F","Well worth the stop!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r291893638-Hill_Aerospace_Museum-Ogden_Utah.html","Jul 2015 • Family","After a few hours of driving we were a bit tired so decided to stop to visit the museum. It was a great experience. There is an area outside with many planes, helicopters and fighters with explanations of what you are viewing. Inside there are 3 museums, 1 small and 2 rather large. Many, many planes, helicopters and fighter planes to see. Some you can see inside. Many types of bombs and missiles are on display. You can also see uniforms and many items related to the wars. There are veterans present to answer any questions you may have. We spent about 2 hours but more time could easily be spent. Multiple bathrooms and a gift shop. No fee to get into the museum.","86 contributions","Written July 23, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Mindi A","great, free attraction","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r291254430-Hill_Aerospace_Museum-Ogden_Utah.html","Jul 2015 • Family","Took 3 kids ages 5, 7 and 9. Arrived around 1pm on a Thursday. Quite crowded til about 2 and then it emptied out.
Lots to look at in the 2 large hangers. Lots to read. Like others have said not really much hands on stuff.
Cute little gift shop w/ very nice volunteers throughout.
Also an outside portion where you can walk under the big planes etc.
Museum is right off I15. easy to find.","162 contributions","Written July 21, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Kristine M","Fun and lots of information","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r289708075-Hill_Aerospace_Museum-Ogden_Utah.html","Jun 2015 • Family","Great family place to go. Every time my grandkids come to town from Iowa, they ask to go to the Aerospace Museum. The number of planes are great and it's free to go to. The volunteer are great and very knowledgeable, worth a visit even if it is out of your way. What a place.","89 contributions","Written July 17, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","kimstudiok","Always Reminds Me of my Dad","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r289617386-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2014 • Family","This is a great Free Museum for anyone who is an air plane buff. Great variety, especially if you go with someone who knows about airplanes. I took my kids many years ago when they were small and my son especially liked it. If you are lucky and in Utah in July there may also be an Air Show, so much fun and excitement","3 contributions","Written July 16, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","viksterCa","A must for aeroplane buffs","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r289016139-Hill_Aerospace_Museum-Ogden_Utah.html","Jun 2015 • Family","If you're the least bit interested in planes, the wars and/or Airforce, you must visit this museum. There is an outside plane exhibit (you can't go in the planes unfortunately) and two large hangers of inside exhibits (if the Utah summer is too warm for you).
Entry to the museum is free, but there is a spot for donations and a little gift shop should you wish to buy a little souvenir.","162 contributions","Written July 14, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","JackLin84","Free museum","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r288696413-Hill_Aerospace_Museum-Ogden_Utah.html","Jul 2015 • Friends","Nice place but out of the way. Can be quite boring though. They should make it more interactive. More rides more videos and let pple sit in them","319 contributions","Written July 13, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","KT2723","Hill Aerospace Museum","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r288660344-Hill_Aerospace_Museum-Ogden_Utah.html","Jun 2015 • Couples","This is a good museum, but the facility itself is not as nice as other museums that I have visited. Admission is free, but they do accept donations. There are a good number of aircraft on display and you can get up close to most all of them. They also have a nice model of an engine that moves and shows you how it operates. Additionally, there are some aircraft outside that you can view. But the museum buildings seem to be cooled by evaporative cooling and not A/C, so while it was cool enough, it wasn't as pleasant as it would have been if there was A/C. Also, the bathrooms were absolutely awful. The trash was overflowing and they were in poor condition and not very clean. The staff members that we came in contact with were okay, but not super friendly. They did have a nice gift shop, though, and plenty of parking.","138 contributions","Written July 13, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","CMitchell23","It's Free!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r287232431-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2014 • Family","This is a fascinating museum and so fun to see all the aircraft up close. My kids thought it was great. Definitely a fun outing everyone must do if in the area!","149 contributions","Written July 9, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","bobbyness","Bobby","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r285788007-Hill_Aerospace_Museum-Ogden_Utah.html","Jul 2015 • Solo","Very nice museum with some rare aircraft!
Including an sr71 blackbird! Lots of suprising aviation history. A great way to spend an afternoon!","4 contributions","Written July 5, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","DrLarson","Bigger than it looks!!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r284415902-Hill_Aerospace_Museum-Ogden_Utah.html","Jun 2015 • Family","We love taking the kids when its too hot to do anything outside or too much snow to do anything outside. This is perfect to go when you want to get out of the house and look at history. The collection is so huge!","80 contributions","Written June 30, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","jake s","Great airplane museum","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r284309912-Hill_Aerospace_Museum-Ogden_Utah.html","Jun 2015","Staff is very helpful, tons to see and do fun for all ages! We love it fun kids learning hands on area. And best part is it's FREE! But do leave a donation if you can as it all goes to help upkeep the museum.","","Written June 30, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","DRJ469","Great place to learn and learn about history.","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r284002439-Hill_Aerospace_Museum-Ogden_Utah.html","May 2015","Great museum at the air force base - lots bigger then it looks from the outside - lots to see and lots to learn. lots of retired veteran volunteers that will visit with you and share their stories - priceless.","257 contributions","Written June 29, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Elkranch","One of the best collections anywhere","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r281129992-Hill_Aerospace_Museum-Ogden_Utah.html","Jun 2015 • Family","Unbelievable collection of aircraft as well as other period correct exhibits (guns, trucks, etc). Easy access from the freeway, and there is no fee to get in. Easily one of the best air museums in the country.","","Written June 18, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Betty H","A Great Place to Visit","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r280956078-Hill_Aerospace_Museum-Ogden_Utah.html","Jun 2015 • Family","A wonderful presentation and explanation for all of the aircraft in the museum. A must see for thrifty travelers.","5 contributions","Written June 17, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Serena G","Nice to see the history","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r280907383-Hill_Aerospace_Museum-Ogden_Utah.html","Jun 2015 • Family","It is nice to see the history of the old planes preserved. The really big planes are outside in the elements which is unfortunate. There is no admittance fee, just a donation is recommended. It is run by volunteers (mostly retired military service persons). There is a gift shop as well.","15 contributions","Written June 17, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Pat H","Great air museum, not so much ""space""","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r280854475-Hill_Aerospace_Museum-Ogden_Utah.html","Jun 2015 • Business","We have visited a lot of air museums and this was one of the best. Looks are deceiving - there are dozens and dozens of aircraft indoors to view. Volunteer docents are on hand to answer questions and offer insights on many of the vehicles, even on week days.
Located near the Hill Air Force Base, this museum has real aircraft we've never seen in person before. And it's free! (Donations accepted of course)","36 contributions","Written June 17, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","arabella_adam","Must see","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r280787905-Hill_Aerospace_Museum-Ogden_Utah.html","Jun 2015 • Family","Great Museum. We live two miles away and it's still something to see. My husband is Air Force Reserves, so we definitely support this and enjoy going to learn more about our history. Go if you haven't before.","104 contributions","Written June 17, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Ted B","You will need two days to really see it.","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r280782198-Hill_Aerospace_Museum-Ogden_Utah.html","Jun 2015 • Solo","Well thought out exhibits. There are two indoor exhibit halls, one mostly early aviation to WWII, then the next building Korea, Vietnam, and miscellaneous.
I found the WWII exhibits very interesting and informative not only on major items, but lesser known aspects of the conflict. I had not known that US soil (Alaska, TH) had been bombed. I knew about the fire/bomb balloons, but not that there were that many.
I think there are 20 aircraft outside. I did not have time to check it out.
As I said in the title, two days wold be needed to really take it all in. I guess I would suggest the early aviation to WWII building, then a break and look outside. Go home and think about it, then on the next visit, look at what you wanted to see more of, then go on to the next building, and spend more time outside.
Oh, and don't forget the gift shop.","62 contributions","Written June 16, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Lisa S","EXCELLENT MUSEUM","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r278764355-Hill_Aerospace_Museum-Ogden_Utah.html","Jun 2015 • Couples","This is the second time visiting this museum. My husband is retired military and a big history buff and really enjoyed his time here as did I. They have a great airplane display and we had the honor and privelege of talking with 3 veterans who were volunteers there...what a delight! And the woman at the front desk was absolutely lovely. Everyone should visit this museum especially kids.","1,953 contributions","Written June 8, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","mini","Premier Aviation Museum (and its free): Hill Aerospace Museum","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r278613797-Hill_Aerospace_Museum-Ogden_Utah.html","Jun 2015 • Couples","This is a superb aerospace museum and its amazing that it is free (note - donations are welcome). We first went after it closed for the day (not checking the hours in advance) and just seeing the amazing planes in the field meant that yes - the next day we were there when it opened. We first went out and saw the amazing planes outside. Its a wealth of military history.
We then went to the theater in the museum and watched some of the very good aviation documentary movies there.
Then, we went to see the museum. From the outside it doe not look as large as it is. There is also very good information on the different Wars such as Korea and Vietnam, including a display on a POW prison.
On the day we were there they were also setting up for a military presentation of medals to some military people (we saw the military men and women arriving for the presentation.)
There is also a hall of fame display with excellent write ups and pictures.
We have visited a number of aviation museums, and this is one of the best we have been to. If interested in the military or in aviation history, its well worth a visit.
Parking is close to the museum also in a free parking lot.","130,804 contributions","Written June 7, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","mikel7171","So Much History!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r277660492-Hill_Aerospace_Museum-Ogden_Utah.html","Jul 2014 • Family","This museum has done a fantastic job of gathering historical artifacts regarding military actions in the sky in wartime as well as in times of peace. In some parts of the museum they even recreate POW camps. So cool! Several hours can easily be spent wondering around this great place.","25 contributions","Written June 3, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Bitsymac","Great display","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r274753198-Hill_Aerospace_Museum-Ogden_Utah.html","May 2015 • Couples","Great collection of aircraft on display over 90 planes housed inside and out, this is a great attraction and staffed by volunteers, we had a really enjoyable visit here and got lots of great pictures","","Written May 26, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","David M","Incredible WWII Aircraft Display","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r273491173-Hill_Aerospace_Museum-Ogden_Utah.html","Apr 2015 • Solo","We live near the AF museum at Robins AFB GA, one of the finest aircraft museums in the country. But the Hill AFB museum has the nicest display of WWII aircraft I think I have ever seen, and the Vietnam collection is wonderful too. They are wonderfully setup for children/school groups too. Volunteer staff is to be applauded for their work, and presence to answer questions, GREAT Experience.","299 contributions","Written May 20, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","northbuddy","A Worthwhile Visit If You're In The Area","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r273214308-Hill_Aerospace_Museum-Ogden_Utah.html","May 2015 • Couples","Just outside the gate to Hill Air Force Base, the museum has a good collection of aircraft, primarily World War II through Vietnam. There are two galleries inside, and larger aircraft are stored outside. A few aircraft can't be seen in many other places, such as the SR-71 Blackbird. There are also replicas and casings of various bombs and rockets, to include a replica of the first atomic bomb.
There is also a lot of factual information on a number of people who played a significant part in either the development of aviation in Utah and/or Hill AFB, or were in the service from the state. Small alcoves showcases the POW experience in Vietnam and the WWII WASPs.
There are a number of audio-visual displays, explaining various aspects of Hill AFB, the Vietnam conflict, and aviation in general.
Admission if free, although a modest donation is suggested.
The only real shame is that they don't have indoor space for the aircraft currently displayed outside - the weather is giving the planes quite a beating.
Touring the museum is well worth the time.","89 contributions","Written May 20, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Kevin H","Great visual learning atmosphere","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r273147056-Hill_Aerospace_Museum-Ogden_Utah.html","Apr 2015 • Business","I have been here many times for retirements of my fellow brothers and sisters of the United States Uniform Services, but this last time I was able to take some time and really enjoy a small part of the grand tribute to a great nations heritage. Not only did I get to bask in the ah of the planes but had a great visit with one of the curators (people who recovered and helped with the restoration) of several of the displays. If you have little one of all ages (3-103) this is a sight for their eyes. Come in and see the planes and maybe have a chance to talk to some of the men and women who worked on and flew these preserved icons. There are planes inside and out so don't miss visiting them all. Enjoy and make sure to thank the volunteers who keep the doors open.","4 contributions","Written May 19, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Bugsey829","Best air museum to date 5/18/15","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r272885521-Hill_Aerospace_Museum-Ogden_Utah.html","","Great displays of aircraft from all eras along with other war related vehicles and armament. Very informative details of Air Force / Army Air Corp personnel and their missions and aircraft. Fascinating and captivating. Thank you to all who gave and served. Thank you to those that are working continuously to preserve our history.","246 contributions","Written May 18, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","John B","Great place to learn about Air Force history","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r271037955-Hill_Aerospace_Museum-Ogden_Utah.html","Apr 2015 • Couples","Last trip there was with grandkids, so their attention spans limited the time we were able to see each display, and for some reason they weren't interested in the same planes and ground equipment I was. Still, it's something they remember and want to see again.
Great effort has been given by all the volunteers who restored the aircraft and other displays, and accurate information is provided for everything in the museum. For those who wish a hands-on esperience, there are dozens of historic aircraft outside the building. Otherwise the aircraft inside are wisely protected from possible abuse by being roped off; visible but not touchable, as they should be.
The price is right; donations accepted happily, but no charge for entrance.","8 contributions","Written May 10, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Debbie F","Very informative!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r270584458-Hill_Aerospace_Museum-Ogden_Utah.html","May 2015 • Business","Enjoyed the museum. Took about 2 hours to go through it all. Staff at the information desk were extremely knowledgeable, answering all of our questions. Loved the displays...","3 contributions","Written May 7, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Keith J","Awesome free museum!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r269844246-Hill_Aerospace_Museum-Ogden_Utah.html","","This is a very well-done museum. There are lots of interesting planes and displays. For anyone interested in aviation this place is a gem.","62 contributions","Written May 4, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","bakedtomato","Thought we'd stop for an hour.... 4 hours later.","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r268647360-Hill_Aerospace_Museum-Ogden_Utah.html","Apr 2015 • Couples","An exceptional museum right on the freeway in Ogden. Admission by donation. Two huge buildings filled with planes, memorabilia and information. Outside of the building are aircraft just amazing to be able to walk up and appreciate the size of them. Kids will love running around outside to burn off energy. I suggest you go through the first gallery, have a break (no restaurant here sadly - just a gift shop) and come back to do the second gallery. You don't want to become ""planed out"". Really a fantastic exhibit. Well worth the stop. There's even a Walmart close by for those who like to camp free.....","40 contributions","Written April 28, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Melodycthomas","Good History Lesson","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r268567782-Hill_Aerospace_Museum-Ogden_Utah.html","","This museum is larger than it appears. There are many aircraft to see, each with a description of its historical impact as well as its specifications. Exhibits are both inside and outside. Allow 2 to 3 hours to see everything. The volunteers who run the place are anxious to get out at day's end and tend to close up earlier than advertised.","1,467 contributions","Written April 28, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","GasEngineer","Free, fun, great kid center, and did I mention planes!!!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r267382725-Hill_Aerospace_Museum-Ogden_Utah.html","Feb 2015 • Family","Great place to visit. Free! If you are local or not, take 10 mins or a few hours.
Many events and great children learning center. Find the times for the children's center lessons. They are great fun. We have made rockets there too. Flight simulators, and much more.
They have planes from all eras, spy planes, and if you time it right you can sit in some of them.
I have taken my kids many times. They love it. Good place to start a traditions.","","Written April 22, 2015"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","CMoyes","Amazing!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r264341700-Hill_Aerospace_Museum-Ogden_Utah.html","Jan 2015 • Friends","My husband is an airline pilot and of course loves the Museum, but our kids love it as well. It is also a great place to take out of state family and friends who come for a visit. Love the Aerospace Museum!!","11 contributions","Written April 7, 2015"
